species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Tundra Swan,1,28,0.4286,0.6316,0.4286,0.5106,0.9643
Cackling Goose,1,14,0.4286,0.6667,0.4286,0.5217,1.0000
Boreal Chickadee,1,42,0.4286,1.0000,0.4286,0.6000,0.8810
Cave Swallow,1,34,0.4412,0.6000,0.4412,0.5085,0.8529
Western Wood-Pewee,1,49,0.4490,0.5789,0.4490,0.5057,0.8367
Broad-winged Hawk,2,55,0.4545,0.5937,0.4569,0.5062,0.8364
Mew Gull,1,23,0.4783,0.5000,0.4783,0.4889,0.8261
Hoary Redpoll,1,29,0.4828,0.6087,0.4828,0.5385,0.9655
Swainson's Hawk,3,93,0.4946,0.5284,0.4718,0.4851,0.8172
Vaux's Swift,1,28,0.5000,0.4516,0.5000,0.4746,0.8929
Eastern Meadowlark,1,40,0.5000,0.6897,0.5000,0.5797,1.0000
Black Guillemot,2,32,0.5000,0.5833,0.4833,0.5276,0.8438
Common Raven,1,57,0.5088,0.4462,0.5088,0.4754,0.9474
Black-capped Chickadee,1,60,0.5167,0.6739,0.5167,0.5849,0.9333
Mourning Warbler,1,52,0.5192,0.8438,0.5192,0.6429,0.8077
Juniper Titmouse,1,25,0.5200,0.5909,0.5200,0.5532,0.9200
Western Screech-Owl,1,34,0.5294,0.5625,0.5294,0.5455,1.0000
Mississippi Kite,1,50,0.5400,0.7941,0.5400,0.6429,0.7600
Western Gull,2,59,0.5424,0.5482,0.4971,0.4942,0.8136
Black Tern,1,35,0.5429,0.9048,0.5429,0.6786,0.8857
Brandt's Cormorant,1,33,0.5455,0.9000,0.5455,0.6792,0.8788
Cordilleran Flycatcher,1,31,0.5484,0.4474,0.5484,0.4928,0.9032
Boat-tailed Grackle,1,60,0.5500,0.5410,0.5500,0.5455,0.8833
Great-tailed Grackle,1,60,0.5500,0.5500,0.5500,0.5500,0.9000
Sharp-shinned Hawk,2,116,0.5517,0.5558,0.5517,0.5520,0.9483
Plumbeous Vireo,1,41,0.5610,0.6571,0.5610,0.6053,0.9268
American Crow,1,57,0.5614,0.3765,0.5614,0.4507,0.9123
Pacific Loon,2,47,0.5745,0.7647,0.6167,0.6782,0.9574
Chimney Swift,1,33,0.5758,0.5938,0.5758,0.5846,1.0000
Pacific-slope Flycatcher,1,59,0.5763,0.7083,0.5763,0.6355,0.9492
Calliope Hummingbird,2,89,0.5843,0.6612,0.5986,0.6272,0.9326
Brown-capped Rosy-Finch,1,34,0.5882,0.7407,0.5882,0.6557,0.9412
Red-naped Sapsucker,1,54,0.5926,0.8000,0.5926,0.6809,1.0000
Greater Yellowlegs,1,59,0.5932,0.7292,0.5932,0.6542,0.9831
Oak Titmouse,1,37,0.5946,0.5641,0.5946,0.5789,0.8649
Glaucous-winged Gull,2,60,0.6000,0.6525,0.5789,0.6130,0.9833
Brewer's Sparrow,1,35,0.6000,0.6774,0.6000,0.6364,0.9429
Costa's Hummingbird,2,58,0.6034,0.5833,0.5245,0.5498,0.8966
Eastern Wood-Pewee,1,49,0.6122,0.5085,0.6122,0.5556,1.0000
Black-chinned Hummingbird,2,109,0.6147,0.6152,0.6273,0.6202,0.8624
White-tailed Kite,1,13,0.6154,0.6667,0.6154,0.6400,0.8462
Broad-tailed Hummingbird,2,73,0.6301,0.6312,0.5991,0.6121,0.8904
Black-crested Titmouse,1,33,0.6364,0.8400,0.6364,0.7241,1.0000
Rufous Hummingbird,2,87,0.6437,0.5015,0.6408,0.5626,0.9770
Hairy Woodpecker,1,60,0.6500,0.7800,0.6500,0.7091,1.0000
Black-billed Cuckoo,1,32,0.6562,0.8077,0.6562,0.7241,1.0000
Northern Harrier,2,120,0.6583,0.8955,0.6583,0.7196,0.8167
Red Crossbill,2,59,0.6610,0.7958,0.6794,0.7276,0.8814
Common Tern,1,60,0.6667,0.7273,0.6667,0.6957,0.9667
Snow Goose,2,54,0.6667,0.8333,0.6648,0.7367,0.9630
Rusty Blackbird,1,48,0.6667,0.8649,0.6667,0.7529,0.8958
Least Flycatcher,1,60,0.6667,0.7018,0.6667,0.6838,0.9500
Western Sandpiper,1,51,0.6667,0.8095,0.6667,0.7312,0.9608
Brewer's Blackbird,2,91,0.6703,0.7838,0.6954,0.7364,0.8791
Red-shouldered Hawk,2,76,0.6711,0.6419,0.6711,0.6538,0.9342
Peregrine Falcon,2,77,0.6753,0.7190,0.6651,0.6902,0.9091
Cooper's Hawk,2,117,0.6838,0.5876,0.6829,0.6301,0.9487
White-winged Scoter,2,57,0.6842,0.8370,0.6852,0.7530,0.9123
Golden Eagle,2,72,0.6944,0.7305,0.6810,0.6898,0.9028
Ross's Goose,1,23,0.6957,0.6667,0.6957,0.6809,1.0000
Cliff Swallow,1,30,0.7000,0.4884,0.7000,0.5753,0.8667
White-faced Ibis,1,34,0.7059,0.9231,0.7059,0.8000,0.9412
Northern Rough-winged Swallow,1,42,0.7143,0.6667,0.7143,0.6897,0.9524
