species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
White-tailed Kite,1,13,0.5385,0.7778,0.5385,0.6364,0.8462
Trumpeter Swan,1,37,0.5405,0.5263,0.5405,0.5333,0.9730
Sharp-shinned Hawk,2,116,0.5431,0.4885,0.5431,0.5136,0.9224
Black-tailed Gnatcatcher,1,22,0.5455,0.5000,0.5455,0.5217,0.9091
Lark Bunting,2,51,0.5490,0.8784,0.5872,0.6868,0.8431
Hairy Woodpecker,1,60,0.5500,0.7333,0.5500,0.6286,0.9667
Black-capped Chickadee,1,60,0.5500,0.6471,0.5500,0.5946,0.9333
Red-tailed Hawk,3,150,0.5667,0.5804,0.5389,0.5574,0.8333
Boreal Chickadee,1,42,0.5714,0.9600,0.5714,0.7164,0.8571
Brandt's Cormorant,1,33,0.5758,0.7308,0.5758,0.6441,0.7879
Mexican Jay,1,26,0.5769,0.8333,0.5769,0.6818,1.0000
Cordilleran Flycatcher,1,31,0.5806,0.4865,0.5806,0.5294,0.8710
Least Flycatcher,1,60,0.5833,0.4667,0.5833,0.5185,0.8500
Clay-colored Sparrow,1,60,0.5833,0.6731,0.5833,0.6250,0.9500
Black Scoter,2,41,0.5854,0.7841,0.6100,0.6390,0.7073
Costa's Hummingbird,2,58,0.5862,0.5595,0.5006,0.5252,0.9655
Brown-capped Rosy-Finch,1,34,0.5882,0.6667,0.5882,0.6250,0.9412
Cooper's Hawk,2,117,0.5897,0.4999,0.5895,0.5401,0.9402
Eastern Wood-Pewee,1,49,0.5918,0.4915,0.5918,0.5370,0.9388
Red-shouldered Hawk,2,76,0.5921,0.6113,0.5921,0.6000,0.9079
Red-naped Sapsucker,1,54,0.5926,0.6809,0.5926,0.6337,0.9815
Snow Goose,2,54,0.5926,0.7511,0.5920,0.6603,0.8333
Red Crossbill,2,59,0.5932,0.7519,0.6153,0.6617,0.8475
Black-chinned Hummingbird,2,109,0.5963,0.5818,0.6119,0.5949,0.9083
White-winged Scoter,2,57,0.5965,0.6428,0.5944,0.6167,0.8596
Golden Eagle,2,72,0.5972,0.6406,0.5881,0.6010,0.8750
Rusty Blackbird,1,48,0.6042,0.7838,0.6042,0.6824,0.8125
MacGillivray's Warbler,1,46,0.6087,0.6364,0.6087,0.6222,0.9348
Rufous Hummingbird,2,87,0.6092,0.5036,0.6143,0.5521,1.0000
Pacific-slope Flycatcher,1,59,0.6102,0.7059,0.6102,0.6545,0.8983
Brewer's Blackbird,2,91,0.6154,0.5980,0.6070,0.6017,0.8681
Hutton's Vireo,1,39,0.6154,0.6667,0.6154,0.6400,0.9231
Common Tern,1,60,0.6167,0.7551,0.6167,0.6789,0.9500
Eastern Screech-Owl,1,50,0.6200,0.6200,0.6200,0.6200,1.0000
Hoary Redpoll,1,29,0.6207,0.7500,0.6207,0.6792,0.8966
Violet-green Swallow,1,37,0.6216,1.0000,0.6216,0.7667,0.7838
Broad-tailed Hummingbird,2,73,0.6301,0.4811,0.5991,0.5272,0.9589
Pygmy Nuthatch,1,38,0.6316,0.7742,0.6316,0.6957,0.9211
Great-tailed Grackle,1,60,0.6333,0.5352,0.6333,0.5802,0.9500
Cackling Goose,1,14,0.6429,0.5625,0.6429,0.6000,0.9286
Western Sandpiper,1,51,0.6471,0.6875,0.6471,0.6667,0.9804
Peregrine Falcon,2,77,0.6494,0.6669,0.6276,0.6436,0.8571
Carolina Chickadee,1,58,0.6552,0.5758,0.6552,0.6129,0.9310
Merlin,1,58,0.6552,0.7600,0.6552,0.7037,0.8103
Mottled Duck,1,29,0.6552,0.7308,0.6552,0.6909,0.9655
Brewer's Sparrow,1,35,0.6571,0.5897,0.6571,0.6216,0.8857
Semipalmated Sandpiper,1,60,0.6667,0.6780,0.6667,0.6723,1.0000
Western Grebe,1,42,0.6667,0.9032,0.6667,0.7671,1.0000
Hermit Thrush,1,60,0.6667,0.9091,0.6667,0.7692,0.9500
Louisiana Waterthrush,1,42,0.6667,0.8485,0.6667,0.7467,1.0000
Eastern Meadowlark,1,40,0.6750,0.7297,0.6750,0.7013,0.9750
Gray-crowned Rosy-Finch,1,37,0.6757,0.7812,0.6757,0.7246,0.9730
White-faced Ibis,1,34,0.6765,0.7667,0.6765,0.7188,0.9706
Canada Goose,1,31,0.6774,0.7500,0.6774,0.7119,0.8387
Herring Gull,2,101,0.6832,0.5143,0.6778,0.5848,0.9505
Great Blue Heron,1,60,0.6833,0.8913,0.6833,0.7736,0.9333
Cape May Warbler,1,60,0.6833,0.8913,0.6833,0.7736,0.8833
Lesser Scaup,2,79,0.6835,0.5056,0.6896,0.5806,0.9620
Cassin's Kingbird,1,35,0.6857,0.8000,0.6857,0.7385,0.9714
Northern Gannet,2,80,0.6875,0.7108,0.5917,0.6456,0.9500
Prairie Falcon,1,42,0.6905,0.6905,0.6905,0.6905,0.8810
Pigeon Guillemot,2,59,0.6949,0.6250,0.6106,0.6070,0.9492
