species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Northern Gannet,2,80,0.8375,0.8707,0.7917,0.8293,0.9500
Canada Goose,1,31,0.8387,0.7222,0.8387,0.7761,0.9677
Reddish Egret,2,75,0.8400,0.9140,0.7997,0.8476,0.9733
California Towhee,1,44,0.8409,0.7708,0.8409,0.8043,0.9545
Lesser Goldfinch,2,95,0.8421,0.8446,0.8079,0.8208,0.9263
Yellow-throated Vireo,1,38,0.8421,0.9697,0.8421,0.9014,0.9474
European Starling,3,154,0.8442,0.8534,0.8376,0.8414,0.9805
White-tailed Kite,1,13,0.8462,0.9167,0.8462,0.8800,1.0000
Laughing Gull,2,104,0.8462,0.8239,0.8354,0.8290,0.9712
Long-tailed Duck,3,65,0.8462,0.8679,0.8452,0.8490,0.9385
White-throated Sparrow,2,104,0.8462,0.8418,0.8433,0.8425,1.0000
Hutton's Vireo,1,39,0.8462,0.7857,0.8462,0.8148,1.0000
Greater Yellowlegs,1,59,0.8475,0.8065,0.8475,0.8264,0.9831
Common Redpoll,1,40,0.8500,0.7727,0.8500,0.8095,0.9750
Yellow Warbler,1,60,0.8500,0.8793,0.8500,0.8644,0.9833
Blue Grosbeak,2,100,0.8500,0.8675,0.8444,0.8548,0.9900
Warbling Vireo,1,60,0.8500,0.9623,0.8500,0.9027,1.0000
Eared Grebe,2,80,0.8500,0.9146,0.8484,0.8782,0.9375
Gadwall,2,75,0.8533,0.7430,0.7975,0.7692,0.9867
Rufous-crowned Sparrow,1,41,0.8537,0.8537,0.8537,0.8537,0.9756
Black Scoter,2,41,0.8537,0.8813,0.8600,0.8640,0.9268
Northern Waterthrush,1,56,0.8571,0.8136,0.8571,0.8348,0.9821
Harlequin Duck,2,65,0.8615,0.9886,0.7955,0.8657,0.9692
Say's Phoebe,1,58,0.8621,0.9434,0.8621,0.9009,0.9828
Glossy Ibis,1,44,0.8636,0.7755,0.8636,0.8172,1.0000
Western Bluebird,1,59,0.8644,0.8793,0.8644,0.8718,1.0000
Nuttall's Woodpecker,1,45,0.8667,0.7800,0.8667,0.8211,0.9778
Eastern Phoebe,1,60,0.8667,0.8814,0.8667,0.8739,0.9333
Common Loon,2,120,0.8667,0.8544,0.8667,0.8559,0.9583
Brown-headed Nuthatch,1,38,0.8684,0.7500,0.8684,0.8049,1.0000
Wood Thrush,1,46,0.8696,0.9302,0.8696,0.8989,0.9565
Purple Martin,2,71,0.8732,0.8607,0.8742,0.8663,1.0000
Bronzed Cowbird,1,32,0.8750,0.8485,0.8750,0.8615,0.9375
Chipping Sparrow,2,106,0.8774,0.8354,0.8663,0.8505,0.9811
Indigo Bunting,2,99,0.8788,0.7193,0.8641,0.7814,0.9798
Yellow-bellied Sapsucker,1,59,0.8814,0.6667,0.8814,0.7591,0.9661
Purple Gallinule,2,51,0.8824,0.9545,0.7273,0.7887,0.9804
Hermit Thrush,1,60,0.8833,0.9298,0.8833,0.9060,0.9833
Forster's Tern,1,60,0.8833,0.7465,0.8833,0.8092,0.9833
Yellow-throated Warbler,1,60,0.8833,0.9815,0.8833,0.9298,0.9333
American Coot,1,60,0.8833,0.9815,0.8833,0.9298,0.9833
Bald Eagle,2,103,0.8835,0.8519,0.8671,0.8579,0.9709
Blue-headed Vireo,1,52,0.8846,0.7188,0.8846,0.7931,0.9808
Bullock's Oriole,2,87,0.8851,0.8740,0.8693,0.8712,0.9885
Common Ground-Dove,1,35,0.8857,0.9118,0.8857,0.8986,0.9714
Redhead,2,44,0.8864,0.7944,0.8638,0.8276,0.9318
House Sparrow,2,116,0.8879,0.9520,0.8869,0.9179,0.9483
Snowy Owl,1,46,0.8913,1.0000,0.8913,0.9425,0.9783
Gray-crowned Rosy-Finch,1,37,0.8919,0.7857,0.8919,0.8354,1.0000
Blackpoll Warbler,2,103,0.8932,0.8540,0.9017,0.8772,0.9612
Yellow-billed Cuckoo,1,47,0.8936,0.8571,0.8936,0.8750,1.0000
Ruddy Duck,3,106,0.8962,0.9405,0.8905,0.9119,0.9811
Common Grackle,1,58,0.8966,0.7879,0.8966,0.8387,0.9828
Orange-crowned Warbler,1,58,0.8966,0.8387,0.8966,0.8667,1.0000
Black Oystercatcher,1,49,0.8980,0.9778,0.8980,0.9362,1.0000
Nashville Warbler,1,60,0.9000,0.6750,0.9000,0.7714,1.0000
Blue-gray Gnatcatcher,1,60,0.9000,0.9310,0.9000,0.9153,0.9667
Northern Parula,1,60,0.9000,0.8852,0.9000,0.8926,0.9333
Band-tailed Pigeon,1,40,0.9000,0.9474,0.9000,0.9231,1.0000
Townsend's Warbler,1,60,0.9000,0.9310,0.9000,0.9153,0.9667
Northern Shrike,1,60,0.9000,0.7941,0.9000,0.8438,0.9833
Northern Shoveler,2,100,0.9000,0.8761,0.8792,0.8771,1.0000
Black-throated Gray Warbler,1,41,0.9024,0.9487,0.9024,0.9250,0.9756
Bridled Titmouse,1,31,0.9032,1.0000,0.9032,0.9492,1.0000
