species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Black-legged Kittiwake,2,42,0.7857,0.6836,0.7815,0.7292,0.9762
Golden-fronted Woodpecker,1,33,0.7879,0.7879,0.7879,0.7879,0.9394
Broad-billed Hummingbird,2,71,0.7887,0.8171,0.6967,0.7424,0.9437
Brown-headed Nuthatch,1,38,0.7895,0.8824,0.7895,0.8333,0.9737
Cassin's Finch,2,62,0.7903,0.9269,0.7599,0.8316,0.9839
Ring-billed Gull,2,96,0.7917,0.6718,0.7778,0.7209,0.9375
Orange-crowned Warbler,1,58,0.7931,0.6765,0.7931,0.7302,0.9310
Mottled Duck,1,29,0.7931,0.7931,0.7931,0.7931,0.9655
Merlin,1,58,0.7931,0.8846,0.7931,0.8364,0.9138
Glossy Ibis,1,44,0.7955,0.7955,0.7955,0.7955,1.0000
Red Crossbill,2,59,0.7966,0.8710,0.8076,0.8368,0.9322
Yellow-bellied Sapsucker,1,59,0.7966,0.7121,0.7966,0.7520,0.9661
Red-throated Loon,2,59,0.7966,0.8049,0.7793,0.7913,0.9153
Tennessee Warbler,1,60,0.8000,0.7059,0.8000,0.7500,0.9167
Gadwall,2,75,0.8000,0.6942,0.7096,0.7018,0.9733
Nuttall's Woodpecker,1,45,0.8000,0.8571,0.8000,0.8276,0.9778
Hermit Thrush,1,60,0.8000,0.9057,0.8000,0.8496,0.9500
Red-necked Grebe,2,60,0.8000,0.7888,0.8009,0.7947,0.9167
White-winged Crossbill,2,52,0.8077,0.8384,0.8063,0.8211,0.9231
Lesser Scaup,2,79,0.8101,0.5359,0.8091,0.6440,0.9367
Phainopepla,2,53,0.8113,0.7402,0.8032,0.7703,0.9434
Cinnamon Teal,2,75,0.8133,0.7984,0.6818,0.7287,0.9467
Blue-winged Teal,2,59,0.8136,0.7256,0.7290,0.7270,0.9492
Snowy Egret,1,49,0.8163,0.8889,0.8163,0.8511,0.9796
Spotted Towhee,1,60,0.8167,0.9423,0.8167,0.8750,0.9333
Semipalmated Sandpiper,1,60,0.8167,0.6712,0.8167,0.7368,1.0000
Orchard Oriole,3,93,0.8172,0.6913,0.7779,0.7315,0.9892
White-throated Sparrow,2,104,0.8173,0.8024,0.8073,0.8031,0.9904
California Towhee,1,44,0.8182,0.8000,0.8182,0.8090,0.9318
Hutton's Vireo,1,39,0.8205,0.7111,0.8205,0.7619,1.0000
Great Black-backed Gull,2,73,0.8219,0.8440,0.8243,0.8316,0.9863
Lazuli Bunting,2,68,0.8235,0.8889,0.7747,0.8273,0.9853
White-faced Ibis,1,34,0.8235,0.7568,0.8235,0.7887,0.9412
Common Redpoll,1,40,0.8250,0.7857,0.8250,0.8049,0.9750
Eared Grebe,2,80,0.8250,0.9009,0.8208,0.8578,0.9750
Blackpoll Warbler,2,103,0.8252,0.8958,0.8368,0.8642,0.9612
Black-throated Gray Warbler,1,41,0.8293,0.8947,0.8293,0.8608,0.9756
Chipping Sparrow,2,106,0.8302,0.8227,0.8145,0.8184,0.9623
Harlequin Duck,2,65,0.8308,1.0000,0.7500,0.8333,0.9538
Fox Sparrow,3,119,0.8319,0.8877,0.7099,0.7371,0.9916
Louisiana Waterthrush,1,42,0.8333,0.7609,0.8333,0.7955,1.0000
Crested Caracara,1,54,0.8333,0.9375,0.8333,0.8824,0.9815
Harris's Sparrow,2,61,0.8361,0.8093,0.8301,0.8188,0.9508
Laughing Gull,2,104,0.8365,0.7442,0.8217,0.7807,1.0000
American Black Duck,1,37,0.8378,0.8857,0.8378,0.8611,0.9730
Canada Goose,1,31,0.8387,0.7879,0.8387,0.8125,0.9032
Scaled Quail,1,19,0.8421,0.9412,0.8421,0.8889,1.0000
Bronzed Cowbird,1,32,0.8438,0.8438,0.8438,0.8438,0.9688
Swainson's Thrush,1,58,0.8448,0.8305,0.8448,0.8376,0.9483
Blue-headed Vireo,1,52,0.8462,0.6769,0.8462,0.7521,1.0000
Long-tailed Duck,3,65,0.8462,0.8145,0.8452,0.8222,0.9385
Florida Scrub-Jay,1,26,0.8462,0.8148,0.8462,0.8302,1.0000
Pigeon Guillemot,2,59,0.8475,0.7572,0.8053,0.7799,0.9831
Eurasian Collared-Dove,1,59,0.8475,0.9091,0.8475,0.8772,0.9831
Double-crested Cormorant,2,106,0.8491,0.6944,0.8497,0.7609,0.9906
Ruddy Duck,3,106,0.8491,0.8604,0.8310,0.8429,0.9906
Nashville Warbler,1,60,0.8500,0.7083,0.8500,0.7727,1.0000
Yellow-billed Magpie,1,27,0.8519,0.8519,0.8519,0.8519,0.9630
Winter Wren,1,54,0.8519,0.7302,0.8519,0.7863,1.0000
Rufous-crowned Sparrow,1,41,0.8537,0.8537,0.8537,0.8537,0.9268
Ash-throated Flycatcher,1,41,0.8537,0.8750,0.8537,0.8642,0.9756
Bald Eagle,2,103,0.8544,0.8278,0.8453,0.8364,0.9709
European Starling,3,154,0.8571,0.8535,0.8646,0.8569,0.9870
