species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Golden-crowned Kinglet,1,51,0.9412,0.9412,0.9412,0.9412,0.9608
Brown Pelican,1,34,0.9412,0.9697,0.9412,0.9552,1.0000
Northern Cardinal,2,120,0.9417,0.9055,0.9417,0.9225,0.9917
Gambel's Quail,2,52,0.9423,0.9861,0.9118,0.9446,0.9808
Wilson's Snipe,1,55,0.9455,0.9123,0.9455,0.9286,0.9818
Black-billed Magpie,1,38,0.9474,0.8571,0.9474,0.9000,1.0000
Scaled Quail,1,19,0.9474,0.8571,0.9474,0.9000,1.0000
Barn Swallow,1,57,0.9474,0.9310,0.9474,0.9391,1.0000
Acorn Woodpecker,1,58,0.9483,0.9322,0.9483,0.9402,0.9655
American Tree Sparrow,1,59,0.9492,0.8485,0.9492,0.8960,1.0000
Red-winged Blackbird,2,119,0.9496,0.8615,0.9500,0.9030,1.0000
Wilson's Warbler,1,60,0.9500,0.8636,0.9500,0.9048,1.0000
Ruffed Grouse,1,40,0.9500,0.9268,0.9500,0.9383,1.0000
Tufted Titmouse,1,60,0.9500,0.8261,0.9500,0.8837,0.9667
Short-billed Dowitcher,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Belted Kingfisher,1,60,0.9500,0.9500,0.9500,0.9500,0.9667
Blue Jay,1,60,0.9500,0.9500,0.9500,0.9500,0.9833
Veery,1,41,0.9512,0.8125,0.9512,0.8764,0.9756
House Finch,2,112,0.9554,0.7964,0.9532,0.8678,0.9821
Prothonotary Warbler,1,46,0.9565,0.9565,0.9565,0.9565,1.0000
American Robin,2,119,0.9580,0.9203,0.9581,0.9387,0.9916
American Oystercatcher,1,49,0.9592,0.8868,0.9592,0.9216,0.9592
Canyon Wren,1,26,0.9615,0.8333,0.9615,0.8929,1.0000
Ruddy Turnstone,1,55,0.9636,0.8983,0.9636,0.9298,1.0000
Swallow-tailed Kite,1,29,0.9655,0.7778,0.9655,0.8615,1.0000
Black Phoebe,1,60,0.9667,0.8923,0.9667,0.9280,1.0000
Steller's Jay,1,60,0.9667,0.9508,0.9667,0.9587,0.9833
American Dipper,1,31,0.9677,0.9677,0.9677,0.9677,1.0000
California Thrasher,1,32,0.9688,0.7949,0.9688,0.8732,0.9688
Black-necked Stilt,1,33,0.9697,0.9697,0.9697,0.9697,1.0000
Blue-winged Warbler,1,38,0.9737,0.8409,0.9737,0.9024,1.0000
Black-bellied Plover,2,77,0.9740,0.9149,0.9714,0.9421,1.0000
California Quail,2,78,0.9744,0.9545,0.9545,0.9545,1.0000
Great Horned Owl,1,46,0.9783,0.8182,0.9783,0.8911,1.0000
Pyrrhuloxia,1,48,0.9792,0.9216,0.9792,0.9495,0.9792
American Avocet,1,54,0.9815,1.0000,0.9815,0.9907,1.0000
Semipalmated Plover,1,54,0.9815,0.8281,0.9815,0.8983,0.9815
Carolina Wren,1,60,0.9833,0.8806,0.9833,0.9291,1.0000
Green-tailed Towhee,1,28,1.0000,0.8485,1.0000,0.9180,1.0000
Marbled Godwit,1,60,1.0000,0.8955,1.0000,0.9449,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Hermit Warbler,1,37,1.0000,0.7551,1.0000,0.8605,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,0.8696,1.0000,0.9302,1.0000
