species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Loggerhead Shrike,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Tufted Titmouse,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Red-breasted Nuthatch,1,60,0.9833,0.9516,0.9833,0.9672,0.9833
Anhinga,1,60,0.9833,0.8310,0.9833,0.9008,1.0000
Red-eyed Vireo,1,60,0.9833,0.9365,0.9833,0.9593,0.9833
Carolina Wren,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Steller's Jay,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Black-throated Blue Warbler,2,91,0.9890,0.9848,0.9915,0.9880,1.0000
Red-winged Blackbird,2,119,0.9916,0.9754,0.9915,0.9833,1.0000
Northern Cardinal,2,120,0.9917,0.9917,0.9917,0.9917,1.0000
Common Yellowthroat,2,120,0.9917,0.9521,0.9917,0.9715,1.0000
Wilson's Snipe,1,55,1.0000,0.9167,1.0000,0.9565,1.0000
Swallow-tailed Kite,1,29,1.0000,0.9062,1.0000,0.9508,1.0000
American Dipper,1,31,1.0000,0.8857,1.0000,0.9394,1.0000
Green-tailed Towhee,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
Brown Creeper,1,58,1.0000,0.9831,1.0000,0.9915,1.0000
Belted Kingfisher,1,60,1.0000,0.9836,1.0000,0.9917,1.0000
Ruffed Grouse,1,40,1.0000,1.0000,1.0000,1.0000,1.0000
Black-billed Magpie,1,38,1.0000,0.8837,1.0000,0.9383,1.0000
Ovenbird,1,60,1.0000,0.9836,1.0000,0.9917,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Semipalmated Plover,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Northern Pygmy-Owl,1,50,1.0000,0.9804,1.0000,0.9901,1.0000
Barn Swallow,1,57,1.0000,0.9828,1.0000,0.9913,1.0000
Painted Bunting,2,98,1.0000,0.9875,1.0000,0.9937,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
White-tailed Kite,1,13,1.0000,0.7647,1.0000,0.8667,1.0000
California Thrasher,1,32,1.0000,0.8421,1.0000,0.9143,1.0000
Ruby-crowned Kinglet,1,60,1.0000,0.9091,1.0000,0.9524,1.0000
Wilson's Warbler,1,60,1.0000,0.9677,1.0000,0.9836,1.0000
Greater Roadrunner,1,34,1.0000,0.9714,1.0000,0.9855,1.0000
Greater White-fronted Goose,1,33,1.0000,0.9706,1.0000,0.9851,1.0000
Blue-winged Warbler,1,38,1.0000,0.9744,1.0000,0.9870,1.0000
Black Phoebe,1,60,1.0000,0.9524,1.0000,0.9756,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,0.9524,1.0000,0.9756,1.0000
Pine Siskin,1,60,1.0000,0.9524,1.0000,0.9756,1.0000
Osprey,1,52,1.0000,0.9630,1.0000,0.9811,1.0000
Bobolink,2,88,1.0000,0.9625,1.0000,0.9808,1.0000
House Wren,1,54,1.0000,0.9310,1.0000,0.9643,1.0000
Scissor-tailed Flycatcher,1,37,1.0000,0.9737,1.0000,0.9867,1.0000
Canyon Wren,1,26,1.0000,0.9630,1.0000,0.9811,1.0000
